date,open,close
2018-03-26,8089.0,7910.03
2018-03-27,7932.2,7886.0
2018-03-28,8040.0,7899.94
2018-03-29,7466.89,7341.0
2018-04-02,7046.0,6989.8
2018-04-03,7302.03,7467.11
2018-04-04,7055.0,6854.41
2018-04-05,6778.99,6760.96
2018-04-06,6600.0,6618.39
2018-04-09,6740.0,6672.08
2018-04-10,6735.0,6844.93
2018-04-11,6851.53,6910.63
2018-04-12,7685.55,7700.0
2018-04-13,8091.4,8094.0
2018-04-16,8086.0,7983.99
2018-04-17,8124.87,7874.01
2018-04-18,8104.0,8116.65
2018-04-19,8207.0,8249.95
2018-04-20,8515.0,8518.0
2018-04-23,8910.02,8847.37
2018-04-24,9294.59,9449.9
2018-04-25,9137.0,8969.98
2018-04-26,8858.51,8881.54
2018-04-27,9308.9,9089.0
2018-04-30,9276.0,9337.55
2018-05-01,8983.94,8979.52
2018-05-02,9170.15,9138.94
2018-05-03,9220.0,9666.01
2018-05-04,9760.33,9671.23
2018-05-07,9335.88,9430.49
2018-05-08,9200.0,9255.01
2018-05-09,9258.65,9289.25
2018-05-10,9344.0,9085.0
2018-05-11,8594.98,8600.96
2018-05-14,8415.02,8747.49
2018-05-15,8759.48,8554.99
2018-05-16,8355.0,8218.22
2018-05-17,8296.98,8172.0
2018-05-18,8110.04,8231.1
2018-05-21,8469.99,8368.18
2018-05-22,8205.01,8171.09
2018-05-23,7839.96,7589.99
2018-05-24,7361.98,7579.58
2018-05-25,7460.0,7416.01
2018-05-29,7403.98,7473.01
2018-05-30,7518.51,7314.98
2018-05-31,7531.0,7544.9
2018-06-01,7361.49,7440.14
2018-06-04,7505.0,7494.99
2018-06-05,7422.1,7621.01
2018-06-06,7615.02,7526.87
2018-06-07,7695.02,7695.12
2018-06-08,7558.99,7641.13
2018-06-11,6770.62,6747.65
2018-06-12,6831.68,6497.97
2018-06-13,6447.01,6273.87
2018-06-14,6529.71,6642.0
2018-06-15,6530.47,6536.8
2018-06-18,6419.63,6694.63
2018-06-19,6726.11,6742.03
2018-06-20,6626.6,6748.93
2018-06-21,6730.0,6714.04
2018-06-22,6351.0,6192.39
2018-06-25,6231.0,6255.7
2018-06-26,6228.0,6161.6
2018-06-27,6092.0,6133.0
2018-06-28,6108.0,6088.1
2018-06-29,5877.12,5883.02
2018-07-02,6344.0,6629.0
2018-07-03,6576.51,6601.54
2018-07-05,6613.52,6510.32
2018-07-06,6526.42,6570.01
2018-07-09,6718.02,6709.0
2018-07-10,6365.06,6376.13
2018-07-11,6374.94,6344.59
2018-07-12,6165.76,6173.98
2018-07-13,6250.55,6178.0
2018-07-16,6631.12,6676.48
2018-07-17,6675.76,7289.64
2018-07-18,7418.02,7396.99
2018-07-19,7419.65,7448.78
2018-07-20,7504.0,7350.05
2018-07-23,7695.0,7755.0
2018-07-24,8257.98,8266.24
2018-07-25,8184.6,8166.98
2018-07-26,8255.29,8264.27
2018-07-27,7934.69,8221.63
2018-07-30,8155.04,8120.0
2018-07-31,7980.01,7750.65
2018-08-01,7569.78,7564.84
2018-08-02,7562.42,7537.43
2018-08-03,7359.93,7375.85
2018-08-06,6979.62,6942.89
2018-08-07,7087.52,7002.06
2018-08-08,6512.67,6335.0
2018-08-09,6315.81,6466.21
2018-08-10,6328.0,6399.0
2018-08-13,6441.35,6234.76
2018-08-14,6000.98,6073.56
2018-08-15,6350.54,6369.97
2018-08-16,6434.82,6409.31
2018-08-17,6463.42,6493.48
2018-08-20,6447.62,6449.96
2018-08-21,6431.13,6436.29
2018-08-22,6671.93,6438.2
2018-08-23,6406.61,6417.3
2018-08-24,6537.04,6623.56
2018-08-27,6713.01,6744.77
2018-08-28,7030.0,7088.97
2018-08-29,7090.0,6999.99
2018-08-30,6873.99,6809.98
2018-08-31,6967.68,7047.48
2018-09-04,7344.17,7356.0
2018-09-05,6991.02,6912.76
2018-09-06,6409.41,6474.88
2018-09-07,6367.0,6418.99
2018-09-10,6313.0,6296.73
2018-09-11,6280.77,6268.0
2018-09-12,6243.76,6312.77
2018-09-13,6467.5,6447.76
2018-09-14,6458.52,6531.0
2018-09-17,6473.05,6270.0
2018-09-18,6287.65,6302.0
2018-09-19,6286.42,6410.2
2018-09-20,6425.03,6420.01
2018-09-21,6742.23,6749.13
2018-09-24,6577.05,6619.9
2018-09-25,6409.98,6363.92
2018-09-26,6528.64,6492.11
